Area,Element,Year,Unit,Value
Italy,Yield,2019,hg/ha,418853.0
Italy,Production,2005,tonnes,2192000.0
Italy,Production,2006,tonnes,2130980.0
Italy,Production,2007,tonnes,2230191.0
Italy,Production,2008,tonnes,2210100.0
Italy,Production,2009,tonnes,2325653.0
Italy,Production,2010,tonnes,2204972.0
Italy,Production,2011,tonnes,2411201.0
Italy,Production,2012,tonnes,1991312.0
Italy,Production,2013,tonnes,2216963.0
Italy,Production,2014,tonnes,2473608.0
Italy,Production,2015,tonnes,2473608.0
Italy,Production,2016,tonnes,2455616.0
Italy,Production,2017,tonnes,1921272.0
Italy,Production,2018,tonnes,2466990.0
Italy,Production,2019,tonnes,2303690.0
Japan,Area harvested,2005,ha,40800.0
Japan,Area harvested,2006,ha,40300.0
Japan,Area harvested,2007,ha,39900.0
Japan,Area harvested,2008,ha,39500.0
Japan,Area harvested,2009,ha,38800.0
Japan,Area harvested,2010,ha,38100.0
Japan,Area harvested,2011,ha,37800.0
Japan,Area harvested,2012,ha,37400.0
Japan,Area harvested,2013,ha,37200.0
Japan,Area harvested,2014,ha,37100.0
Japan,Area harvested,2015,ha,37000.0
Japan,Area harvested,2016,ha,36800.0
Japan,Area harvested,2017,ha,36500.0
Japan,Area harvested,2018,ha,36200.0
Japan,Area harvested,2019,ha,36000.0
Japan,Yield,2005,hg/ha,200711.0
Japan,Yield,2006,hg/ha,206402.0
Japan,Yield,2007,hg/ha,210551.0
Japan,Yield,2008,hg/ha,230557.0
Japan,Yield,2009,hg/ha,217938.0
Japan,Yield,2010,hg/ha,206430.0
Japan,Yield,2011,hg/ha,173360.0
Japan,Yield,2012,hg/ha,212246.0
Japan,Yield,2013,hg/ha,199382.0
Japan,Yield,2014,hg/ha,220027.0
Japan,Yield,2015,hg/ha,219324.0
Japan,Yield,2016,hg/ha,207880.0
Japan,Yield,2017,hg/ha,201425.0
Japan,Yield,2018,hg/ha,208867.0
Japan,Yield,2019,hg/ha,194889.0
Japan,Production,2005,tonnes,818900.0
Japan,Production,2006,tonnes,831800.0
Japan,Production,2007,tonnes,840100.0
Japan,Production,2008,tonnes,910700.0
Japan,Production,2009,tonnes,845600.0
Japan,Production,2010,tonnes,786500.0
Japan,Production,2011,tonnes,655300.0
Japan,Production,2012,tonnes,793800.0
Japan,Production,2013,tonnes,741700.0
Japan,Production,2014,tonnes,816300.0
Japan,Production,2015,tonnes,811500.0
Japan,Production,2016,tonnes,765000.0
Japan,Production,2017,tonnes,735200.0
Japan,Production,2018,tonnes,756100.0
Japan,Production,2019,tonnes,701600.0
Jordan,Area harvested,2005,ha,3856.0
Jordan,Area harvested,2006,ha,3856.0
Jordan,Area harvested,2007,ha,2291.0
Jordan,Area harvested,2008,ha,2291.0
Jordan,Area harvested,2009,ha,2307.0
Jordan,Area harvested,2010,ha,2291.0
Jordan,Area harvested,2011,ha,2381.0
Jordan,Area harvested,2012,ha,2381.0
Jordan,Area harvested,2013,ha,2381.0
Jordan,Area harvested,2014,ha,2390.0
Jordan,Area harvested,2015,ha,2390.0
Jordan,Area harvested,2016,ha,2389.0
Jordan,Area harvested,2017,ha,755.0
Jordan,Area harvested,2018,ha,755.0
Jordan,Area harvested,2019,ha,788.0
Jordan,Yield,2005,hg/ha,118161.0
Jordan,Yield,2006,hg/ha,120283.0
Jordan,Yield,2007,hg/ha,137595.0
Jordan,Yield,2008,hg/ha,152392.0
Jordan,Yield,2009,hg/ha,134855.0
Jordan,Yield,2010,hg/ha,125578.0
Jordan,Yield,2011,hg/ha,166539.0
Jordan,Yield,2012,hg/ha,152780.0
Jordan,Yield,2013,hg/ha,170664.0
Jordan,Yield,2014,hg/ha,166954.0
Jordan,Yield,2015,hg/ha,236695.0
Jordan,Yield,2016,hg/ha,231046.0
Jordan,Yield,2017,hg/ha,324450.0
Jordan,Yield,2018,hg/ha,271748.0
Jordan,Yield,2019,hg/ha,267145.0
Jordan,Production,2005,tonnes,45563.0
Jordan,Production,2006,tonnes,46381.0
Jordan,Production,2007,tonnes,31523.0
Jordan,Production,2008,tonnes,34913.0
Jordan,Production,2009,tonnes,31111.0
Jordan,Production,2010,tonnes,28770.0
Jordan,Production,2011,tonnes,39653.0
Jordan,Production,2012,tonnes,36377.0
Jordan,Production,2013,tonnes,40635.0
Jordan,Production,2014,tonnes,39902.0
Jordan,Production,2015,tonnes,56570.0
Jordan,Production,2016,tonnes,55197.0
Jordan,Production,2017,tonnes,24496.0
Jordan,Production,2018,tonnes,20517.0
Jordan,Production,2019,tonnes,21051.0
Kazakhstan,Area harvested,2005,ha,34100.0
Kazakhstan,Area harvested,2006,ha,26200.0
Kazakhstan,Area harvested,2007,ha,24400.0
Kazakhstan,Area harvested,2008,ha,25800.0
Kazakhstan,Area harvested,2009,ha,26100.0
Kazakhstan,Area harvested,2010,ha,29700.0
Kazakhstan,Area harvested,2011,ha,29127.0
Kazakhstan,Area harvested,2012,ha,30282.0
Kazakhstan,Area harvested,2013,ha,30290.0
Kazakhstan,Area harvested,2014,ha,30352.0
Kazakhstan,Area harvested,2015,ha,31645.0
Kazakhstan,Area harvested,2016,ha,32463.0
Kazakhstan,Area harvested,2017,ha,32955.0
Kazakhstan,Area harvested,2018,ha,34680.0
Kazakhstan,Area harvested,2019,ha,35171.0
Kazakhstan,Yield,2005,hg/ha,41701.0
Kazakhstan,Yield,2006,hg/ha,44130.0
Kazakhstan,Yield,2007,hg/ha,41664.0
Kazakhstan,Yield,2008,hg/ha,36547.0
Kazakhstan,Yield,2009,hg/ha,45199.0
Kazakhstan,Yield,2010,hg/ha,36077.0
Kazakhstan,Yield,2011,hg/ha,39363.0
Kazakhstan,Yield,2012,hg/ha,42831.0
Kazakhstan,Yield,2013,hg/ha,47493.0
Kazakhstan,Yield,2014,hg/ha,52013.0
Kazakhstan,Yield,2015,hg/ha,46630.0
Kazakhstan,Yield,2016,hg/ha,57943.0
Kazakhstan,Yield,2017,hg/ha,54941.0
Kazakhstan,Yield,2018,hg/ha,64153.0
Kazakhstan,Yield,2019,hg/ha,61568.0
Kazakhstan,Production,2005,tonnes,142200.0
Kazakhstan,Production,2006,tonnes,115620.0
Kazakhstan,Production,2007,tonnes,101660.0
Kazakhstan,Production,2008,tonnes,94290.0
Kazakhstan,Production,2009,tonnes,117970.0
Kazakhstan,Production,2010,tonnes,107150.0
Kazakhstan,Production,2011,tonnes,114654.0
Kazakhstan,Production,2012,tonnes,129700.0
Kazakhstan,Production,2013,tonnes,143856.0
Kazakhstan,Production,2014,tonnes,157870.0
Kazakhstan,Production,2015,tonnes,147561.0
Kazakhstan,Production,2016,tonnes,188099.0
Kazakhstan,Production,2017,tonnes,181057.0
Kazakhstan,Production,2018,tonnes,222482.0
Kazakhstan,Production,2019,tonnes,216540.0
Kenya,Area harvested,2005,ha,239.0
Kenya,Area harvested,2006,ha,256.0
Kenya,Area harvested,2007,ha,198.0
Kenya,Area harvested,2008,ha,153.0
Kenya,Area harvested,2009,ha,91.0
Kenya,Area harvested,2010,ha,137.0
Kenya,Area harvested,2011,ha,139.0
Kenya,Area harvested,2012,ha,130.0
Kenya,Area harvested,2013,ha,70.0
Kenya,Area harvested,2014,ha,62.0
Kenya,Area harvested,2015,ha,56.0
Kenya,Area harvested,2016,ha,82.0
Kenya,Area harvested,2017,ha,74.0
Kenya,Area harvested,2018,ha,238.0
Kenya,Area harvested,2019,ha,108.0
Kenya,Yield,2005,hg/ha,180000.0
Kenya,Yield,2006,hg/ha,177891.0
Kenya,Yield,2007,hg/ha,180000.0
Kenya,Yield,2008,hg/ha,200392.0
Kenya,Yield,2009,hg/ha,163956.0
Kenya,Yield,2010,hg/ha,87226.0
Kenya,Yield,2011,hg/ha,56043.0
Kenya,Yield,2012,hg/ha,86769.0
Kenya,Yield,2013,hg/ha,56571.0
Kenya,Yield,2014,hg/ha,97742.0
Kenya,Yield,2015,hg/ha,105179.0
Kenya,Yield,2016,hg/ha,75976.0
Kenya,Yield,2017,hg/ha,40541.0
Kenya,Yield,2018,hg/ha,17899.0
Kenya,Yield,2019,hg/ha,65000.0
Kenya,Production,2005,tonnes,4302.0
Kenya,Production,2006,tonnes,4554.0
Kenya,Production,2007,tonnes,3564.0
Kenya,Production,2008,tonnes,3066.0
Kenya,Production,2009,tonnes,1492.0
Kenya,Production,2010,tonnes,1195.0
Kenya,Production,2011,tonnes,779.0
Kenya,Production,2012,tonnes,1128.0
Kenya,Production,2013,tonnes,396.0
Kenya,Production,2014,tonnes,606.0
Kenya,Production,2015,tonnes,589.0
Kenya,Production,2016,tonnes,623.0
Kenya,Production,2017,tonnes,300.0
Kenya,Production,2018,tonnes,426.0
Kenya,Production,2019,tonnes,702.0
Kyrgyzstan,Area harvested,2005,ha,24500.0
Kyrgyzstan,Area harvested,2006,ha,24500.0
Kyrgyzstan,Area harvested,2007,ha,24500.0
Kyrgyzstan,Area harvested,2008,ha,20800.0
Kyrgyzstan,Area harvested,2009,ha,20900.0
Kyrgyzstan,Area harvested,2010,ha,23200.0
Kyrgyzstan,Area harvested,2011,ha,23100.0
Kyrgyzstan,Area harvested,2012,ha,24500.0
Kyrgyzstan,Area harvested,2013,ha,26000.0
Kyrgyzstan,Area harvested,2014,ha,26600.0
Kyrgyzstan,Area harvested,2015,ha,26500.0
Kyrgyzstan,Area harvested,2016,ha,27796.0
Kyrgyzstan,Area harvested,2017,ha,27061.0
Kyrgyzstan,Area harvested,2018,ha,27188.0
Kyrgyzstan,Area harvested,2019,ha,27437.0
Kyrgyzstan,Yield,2005,hg/ha,43837.0
Kyrgyzstan,Yield,2006,hg/ha,55673.0
Kyrgyzstan,Yield,2007,hg/ha,49796.0
Kyrgyzstan,Yield,2008,hg/ha,43702.0
Kyrgyzstan,Yield,2009,hg/ha,54306.0
Kyrgyzstan,Yield,2010,hg/ha,47845.0
Kyrgyzstan,Yield,2011,hg/ha,55281.0
Kyrgyzstan,Yield,2012,hg/ha,55918.0
Kyrgyzstan,Yield,2013,hg/ha,55000.0
Kyrgyzstan,Yield,2014,hg/ha,54511.0
Kyrgyzstan,Yield,2015,hg/ha,48302.0
Kyrgyzstan,Yield,2016,hg/ha,50331.0
Kyrgyzstan,Yield,2017,hg/ha,55726.0
Kyrgyzstan,Yield,2018,hg/ha,54604.0
Kyrgyzstan,Yield,2019,hg/ha,55111.0
Kyrgyzstan,Production,2005,tonnes,107400.0
Kyrgyzstan,Production,2006,tonnes,136400.0
Kyrgyzstan,Production,2007,tonnes,122000.0
Kyrgyzstan,Production,2008,tonnes,90900.0
Kyrgyzstan,Production,2009,tonnes,113500.0
Kyrgyzstan,Production,2010,tonnes,111000.0
Kyrgyzstan,Production,2011,tonnes,127700.0
Kyrgyzstan,Production,2012,tonnes,137000.0
Kyrgyzstan,Production,2013,tonnes,143000.0
Kyrgyzstan,Production,2014,tonnes,145000.0
Kyrgyzstan,Production,2015,tonnes,128000.0
Kyrgyzstan,Production,2016,tonnes,139901.0
Kyrgyzstan,Production,2017,tonnes,150801.0
Kyrgyzstan,Production,2018,tonnes,148456.0
Kyrgyzstan,Production,2019,tonnes,151207.0
Latvia,Area harvested,2005,ha,8515.0
Latvia,Area harvested,2006,ha,9446.0
Latvia,Area harvested,2007,ha,7369.0
Latvia,Area harvested,2008,ha,5138.0
Latvia,Area harvested,2009,ha,4138.0
Latvia,Area harvested,2010,ha,3257.0
Latvia,Area harvested,2011,ha,3379.0
Latvia,Area harvested,2012,ha,3136.0
Latvia,Area harvested,2013,ha,2762.0
Latvia,Area harvested,2014,ha,2653.0
Latvia,Area harvested,2015,ha,2417.0
Latvia,Area harvested,2016,ha,2458.0
Latvia,Area harvested,2017,ha,3331.0
Latvia,Area harvested,2018,ha,3200.0
Latvia,Area harvested,2019,ha,3440.0
Latvia,Yield,2005,hg/ha,44068.0
Latvia,Yield,2006,hg/ha,35886.0
Latvia,Yield,2007,hg/ha,41447.0
Latvia,Yield,2008,hg/ha,56168.0
Latvia,Yield,2009,hg/ha,31000.0
Latvia,Yield,2010,hg/ha,31701.0
Latvia,Yield,2011,hg/ha,22199.0
Latvia,Yield,2012,hg/ha,30131.0
Latvia,Yield,2013,hg/ha,53407.0
Latvia,Yield,2014,hg/ha,36272.0
Latvia,Yield,2015,hg/ha,32333.0
Latvia,Yield,2016,hg/ha,40090.0
Latvia,Yield,2017,hg/ha,22408.0
Latvia,Yield,2018,hg/ha,43438.0
Latvia,Yield,2019,hg/ha,30203.0
Latvia,Production,2005,tonnes,37524.0
Latvia,Production,2006,tonnes,33898.0
Latvia,Production,2007,tonnes,30542.0
Latvia,Production,2008,tonnes,28859.0
Latvia,Production,2009,tonnes,12828.0
Latvia,Production,2010,tonnes,10325.0
Latvia,Production,2011,tonnes,7501.0
Latvia,Production,2012,tonnes,9449.0
Latvia,Production,2013,tonnes,14751.0
Latvia,Production,2014,tonnes,9623.0
Latvia,Production,2015,tonnes,7815.0
Latvia,Production,2016,tonnes,9854.0
Latvia,Production,2017,tonnes,7464.0
Latvia,Production,2018,tonnes,13900.0
Latvia,Production,2019,tonnes,10390.0
Lebanon,Area harvested,2005,ha,9400.0
Lebanon,Area harvested,2006,ha,9880.0
Lebanon,Area harvested,2007,ha,10100.0
Lebanon,Area harvested,2008,ha,10100.0
Lebanon,Area harvested,2009,ha,11800.0
Lebanon,Area harvested,2010,ha,12425.0
Lebanon,Area harvested,2011,ha,10671.0
Lebanon,Area harvested,2012,ha,9923.0
Lebanon,Area harvested,2013,ha,9996.0
Lebanon,Area harvested,2014,ha,12001.0
Lebanon,Area harvested,2015,ha,12646.0
Lebanon,Area harvested,2016,ha,16573.0
Lebanon,Area harvested,2017,ha,16641.0
Lebanon,Area harvested,2018,ha,13826.0
Lebanon,Area harvested,2019,ha,13506.0
Lebanon,Yield,2005,hg/ha,122128.0
Lebanon,Yield,2006,hg/ha,122976.0
Lebanon,Yield,2007,hg/ha,123960.0
Lebanon,Yield,2008,hg/ha,123960.0
Lebanon,Yield,2009,hg/ha,117034.0
Lebanon,Yield,2010,hg/ha,124289.0
Lebanon,Yield,2011,hg/ha,127267.0
Lebanon,Yield,2012,hg/ha,126690.0
Lebanon,Yield,2013,hg/ha,126536.0
Lebanon,Yield,2014,hg/ha,150458.0
Lebanon,Yield,2015,hg/ha,166396.0
Lebanon,Yield,2016,hg/ha,207850.0
Lebanon,Yield,2017,hg/ha,189986.0
Lebanon,Yield,2018,hg/ha,172863.0
Lebanon,Yield,2019,hg/ha,160566.0
Lebanon,Production,2005,tonnes,114800.0
Lebanon,Production,2006,tonnes,121500.0
Lebanon,Production,2007,tonnes,125200.0
Lebanon,Production,2008,tonnes,125200.0
Lebanon,Production,2009,tonnes,138100.0
Lebanon,Production,2010,tonnes,154429.0
Lebanon,Production,2011,tonnes,135807.0
Lebanon,Production,2012,tonnes,125714.0
Lebanon,Production,2013,tonnes,126485.0
Lebanon,Production,2014,tonnes,180565.0
Lebanon,Production,2015,tonnes,210424.0
Lebanon,Production,2016,tonnes,344469.0
Lebanon,Production,2017,tonnes,316155.0
Lebanon,Production,2018,tonnes,239001.0
Lebanon,Production,2019,tonnes,216861.0
Libya,Area harvested,2005,ha,547.0
Libya,Area harvested,2006,ha,500.0
Libya,Area harvested,2007,ha,500.0
Libya,Area harvested,2008,ha,500.0
Libya,Area harvested,2009,ha,500.0
Libya,Area harvested,2010,ha,550.0
Libya,Area harvested,2011,ha,580.0
Libya,Area harvested,2012,ha,580.0
Libya,Area harvested,2013,ha,580.0
Libya,Area harvested,2014,ha,420.0
Libya,Area harvested,2015,ha,327.0
Libya,Area harvested,2016,ha,222.0
Libya,Area harvested,2017,ha,206.0
Libya,Area harvested,2018,ha,203.0
Libya,Area harvested,2019,ha,201.0
Libya,Yield,2005,hg/ha,354589.0
Libya,Yield,2006,hg/ha,400000.0
Libya,Yield,2007,hg/ha,400000.0
Libya,Yield,2008,hg/ha,400000.0
Libya,Yield,2009,hg/ha,400000.0
Libya,Yield,2010,hg/ha,400000.0
Libya,Yield,2011,hg/ha,353448.0
Libya,Yield,2012,hg/ha,353448.0
Libya,Yield,2013,hg/ha,353448.0
Libya,Yield,2014,hg/ha,415714.0
Libya,Yield,2015,hg/ha,432080.0
Libya,Yield,2016,hg/ha,424054.0
Libya,Yield,2017,hg/ha,411990.0
Libya,Yield,2018,hg/ha,416601.0
Libya,Yield,2019,hg/ha,419303.0
Libya,Production,2005,tonnes,19396.0
Libya,Production,2006,tonnes,20000.0
Libya,Production,2007,tonnes,20000.0
Libya,Production,2008,tonnes,20000.0
Libya,Production,2009,tonnes,20000.0
Libya,Production,2010,tonnes,22000.0
Libya,Production,2011,tonnes,20500.0
Libya,Production,2012,tonnes,20500.0
Libya,Production,2013,tonnes,20500.0
Libya,Production,2014,tonnes,17460.0
Libya,Production,2015,tonnes,14129.0
Libya,Production,2016,tonnes,9414.0
Libya,Production,2017,tonnes,8487.0
Libya,Production,2018,tonnes,8457.0
Libya,Production,2019,tonnes,8428.0
Lithuania,Area harvested,2005,ha,20786.0
Lithuania,Area harvested,2006,ha,14856.0
Lithuania,Area harvested,2007,ha,13312.0
Lithuania,Area harvested,2008,ha,11655.0
Lithuania,Area harvested,2009,ha,11553.0
Lithuania,Area harvested,2010,ha,12122.0
Lithuania,Area harvested,2011,ha,12669.0
Lithuania,Area harvested,2012,ha,14389.0
Lithuania,Area harvested,2013,ha,14219.0
Lithuania,Area harvested,2014,ha,13826.0
Lithuania,Area harvested,2015,ha,13242.0
Lithuania,Area harvested,2016,ha,12253.0
Lithuania,Area harvested,2017,ha,12374.0
Lithuania,Area harvested,2018,ha,10130.0
Lithuania,Area harvested,2019,ha,10180.0
Lithuania,Yield,2005,hg/ha,46441.0
Lithuania,Yield,2006,hg/ha,66964.0
Lithuania,Yield,2007,hg/ha,30513.0
Lithuania,Yield,2008,hg/ha,63707.0
Lithuania,Yield,2009,hg/ha,46100.0
Lithuania,Yield,2010,hg/ha,28065.0
Lithuania,Yield,2011,hg/ha,38755.0
Lithuania,Yield,2012,hg/ha,50384.0
Lithuania,Yield,2013,hg/ha,44016.0
Lithuania,Yield,2014,hg/ha,43525.0
Lithuania,Yield,2015,hg/ha,55568.0
Lithuania,Yield,2016,hg/ha,53521.0
Lithuania,Yield,2017,hg/ha,70605.0
Lithuania,Yield,2018,hg/ha,79645.0
Lithuania,Yield,2019,hg/ha,31503.0
Lithuania,Production,2005,tonnes,96533.0
Lithuania,Production,2006,tonnes,99481.0
Lithuania,Production,2007,tonnes,40619.0
Lithuania,Production,2008,tonnes,74251.0
Lithuania,Production,2009,tonnes,53259.0
Lithuania,Production,2010,tonnes,34020.0
Lithuania,Production,2011,tonnes,49099.0
Lithuania,Production,2012,tonnes,72497.0
Lithuania,Production,2013,tonnes,62586.0
Lithuania,Production,2014,tonnes,60177.0
Lithuania,Production,2015,tonnes,73583.0
Lithuania,Production,2016,tonnes,65579.0
Lithuania,Production,2017,tonnes,87367.0
Lithuania,Production,2018,tonnes,80680.0
Lithuania,Production,2019,tonnes,32070.0
Luxembourg,Area harvested,2005,ha,1020.0
Luxembourg,Area harvested,2006,ha,1020.0
Luxembourg,Area harvested,2007,ha,233.0
Luxembourg,Area harvested,2008,ha,240.0
Luxembourg,Area harvested,2009,ha,241.0
Luxembourg,Area harvested,2010,ha,242.0
Luxembourg,Area harvested,2011,ha,242.0
Luxembourg,Area harvested,2012,ha,242.0
Luxembourg,Area harvested,2013,ha,242.0
Luxembourg,Area harvested,2014,ha,242.0
Luxembourg,Area harvested,2015,ha,261.0
Luxembourg,Area harvested,2016,ha,261.0
Luxembourg,Area harvested,2017,ha,267.0
Luxembourg,Area harvested,2018,ha,270.0
Luxembourg,Area harvested,2019,ha,270.0
Luxembourg,Yield,2005,hg/ha,37402.0
Luxembourg,Yield,2006,hg/ha,89020.0
Luxembourg,Yield,2007,hg/ha,95837.0
Luxembourg,Yield,2008,hg/ha,128292.0
Luxembourg,Yield,2009,hg/ha,97095.0
Luxembourg,Yield,2010,hg/ha,99421.0
Luxembourg,Yield,2011,hg/ha,88017.0
Luxembourg,Yield,2012,hg/ha,75041.0
Luxembourg,Yield,2013,hg/ha,79587.0
Luxembourg,Yield,2014,hg/ha,108058.0
Luxembourg,Yield,2015,hg/ha,92682.0
Luxembourg,Yield,2016,hg/ha,57854.0
Luxembourg,Yield,2017,hg/ha,36816.0
Luxembourg,Yield,2018,hg/ha,77037.0
Luxembourg,Yield,2019,hg/ha,71481.0
Luxembourg,Production,2005,tonnes,3815.0
Luxembourg,Production,2006,tonnes,9080.0
Luxembourg,Production,2007,tonnes,2233.0
Luxembourg,Production,2008,tonnes,3079.0
Luxembourg,Production,2009,tonnes,2340.0
Luxembourg,Production,2010,tonnes,2406.0
Luxembourg,Production,2011,tonnes,2130.0
Luxembourg,Production,2012,tonnes,1816.0
Luxembourg,Production,2013,tonnes,1926.0
Luxembourg,Production,2014,tonnes,2615.0
Luxembourg,Production,2015,tonnes,2419.0
Luxembourg,Production,2016,tonnes,1510.0
Luxembourg,Production,2017,tonnes,983.0
Luxembourg,Production,2018,tonnes,2080.0
Luxembourg,Production,2019,tonnes,1930.0
Madagascar,Area harvested,2005,ha,4391.0
Madagascar,Area harvested,2006,ha,4400.0
Madagascar,Area harvested,2007,ha,4500.0
Madagascar,Area harvested,2008,ha,4483.0
Madagascar,Area harvested,2009,ha,4497.0
Madagascar,Area harvested,2010,ha,4506.0
Madagascar,Area harvested,2011,ha,4514.0
Madagascar,Area harvested,2012,ha,4550.0
Madagascar,Area harvested,2013,ha,4550.0
Madagascar,Area harvested,2014,ha,4534.0
Madagascar,Area harvested,2015,ha,4595.0
Madagascar,Area harvested,2016,ha,4593.0
Madagascar,Area harvested,2017,ha,4607.0
Madagascar,Area harvested,2018,ha,4621.0
Madagascar,Area harvested,2019,ha,4635.0
Madagascar,Yield,2005,hg/ha,15791.0
Madagascar,Yield,2006,hg/ha,15909.0
Madagascar,Yield,2007,hg/ha,15778.0
Madagascar,Yield,2008,hg/ha,15690.0
Madagascar,Yield,2009,hg/ha,15653.0
Madagascar,Yield,2010,hg/ha,15617.0
Madagascar,Yield,2011,hg/ha,15574.0
Madagascar,Yield,2012,hg/ha,15385.0
Madagascar,Yield,2013,hg/ha,15165.0
Madagascar,Yield,2014,hg/ha,15375.0
Madagascar,Yield,2015,hg/ha,15493.0
Madagascar,Yield,2016,hg/ha,15463.0
Madagascar,Yield,2017,hg/ha,15440.0
Madagascar,Yield,2018,hg/ha,15419.0
Madagascar,Yield,2019,hg/ha,15398.0
Madagascar,Production,2005,tonnes,6934.0
Madagascar,Production,2006,tonnes,7000.0
Madagascar,Production,2007,tonnes,7100.0
Madagascar,Production,2008,tonnes,7034.0
Madagascar,Production,2009,tonnes,7039.0
Madagascar,Production,2010,tonnes,7037.0
Madagascar,Production,2011,tonnes,7030.0
Madagascar,Production,2012,tonnes,7000.0
Madagascar,Production,2013,tonnes,6900.0
Madagascar,Production,2014,tonnes,6971.0
Madagascar,Production,2015,tonnes,7119.0
Madagascar,Production,2016,tonnes,7102.0
Madagascar,Production,2017,tonnes,7113.0
Madagascar,Production,2018,tonnes,7125.0
Madagascar,Production,2019,tonnes,7137.0
Malawi,Area harvested,2014,ha,800.0
Malawi,Area harvested,2015,ha,800.0
Malawi,Area harvested,2016,ha,800.0
Malawi,Area harvested,2017,ha,800.0
Malawi,Area harvested,2018,ha,700.0
Malawi,Area harvested,2019,ha,743.0
Malawi,Yield,2014,hg/ha,40038.0
Malawi,Yield,2015,hg/ha,41350.0
Malawi,Yield,2016,hg/ha,41413.0
Malawi,Yield,2017,hg/ha,43088.0
Malawi,Yield,2018,hg/ha,37700.0
Malawi,Yield,2019,hg/ha,40081.0
Malawi,Production,2014,tonnes,3203.0
Malawi,Production,2015,tonnes,3308.0
Malawi,Production,2016,tonnes,3313.0
Malawi,Production,2017,tonnes,3447.0
Malawi,Production,2018,tonnes,2639.0
Malawi,Production,2019,tonnes,2978.0
Malta,Area harvested,2005,ha,16.0
Malta,Area harvested,2006,ha,20.0
Malta,Area harvested,2007,ha,15.0
Malta,Area harvested,2008,ha,15.0
Malta,Area harvested,2009,ha,15.0
Malta,Area harvested,2010,ha,14.0
Malta,Area harvested,2011,ha,11.0
Malta,Area harvested,2012,ha,7.0
Malta,Area harvested,2013,ha,9.0
Malta,Area harvested,2014,ha,11.0
Malta,Area harvested,2015,ha,8.0
Malta,Area harvested,2016,ha,4.0
Malta,Area harvested,2017,ha,6.0
Malta,Yield,2005,hg/ha,41250.0
Malta,Yield,2006,hg/ha,51000.0
Malta,Yield,2007,hg/ha,42000.0
Malta,Yield,2008,hg/ha,38000.0
Malta,Yield,2009,hg/ha,38000.0
Malta,Yield,2010,hg/ha,36429.0
Malta,Yield,2011,hg/ha,38182.0
Malta,Yield,2012,hg/ha,38571.0
Malta,Yield,2013,hg/ha,38889.0
Malta,Yield,2014,hg/ha,35455.0
Malta,Yield,2015,hg/ha,35000.0
Malta,Yield,2016,hg/ha,40000.0
Malta,Yield,2017,hg/ha,35000.0
Malta,Production,2005,tonnes,66.0
Malta,Production,2006,tonnes,102.0
Malta,Production,2007,tonnes,63.0
Malta,Production,2008,tonnes,57.0
Malta,Production,2009,tonnes,57.0
Malta,Production,2010,tonnes,51.0
